census_year,HEI_code,HEI_name,administrative_structure,academic_status,maintainer_code,headquarters_region,headquarters_state,headquarters_city,institution_type,own_revenue,transferred_revenue,other_revenue,faculty_expenses,staff_expenses,social_contribution_expenses,cost_expenses,investment_expenses,research_expenses,other_expenses
2019,1445,CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA,private_nonprofit,university_center,168,3,35,3548807,1,110616690.56,0,29230801.95,24444181.5,16869802.21,23285691.12,52545917.08,9395532.66,1878816.47,686119.01
2019,1446,CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN,private_for_profit,university_center,519,5,53,5300108,1,166292073.51,0,14978966.61,39683391.36,8394753.23,23533223.7,105278248.89,0,0,0
2019,1449,FACULDADE DE IBAITI,private_nonprofit,faculty,16134,4,41,4109708,1,258247286.25,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,1450,CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO,private_nonprofit,university_center,255,3,31,3148103,2,26366019.97,0,188256,9660305.55,4110741.44,5618302.1,8843121.45,3101695.58,67300,6613.71
2019,1452,FACULDADE PITÁGORAS DO MARANHÃO,private_for_profit,faculty,14514,2,21,2111300,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,1454,FACULDADE SALESIANA DO NORDESTE,private_nonprofit,faculty,968,2,26,2611606,2,1857699.1,0,1428952.7,471865.13,203789.25,203553.37,0,0,0,0
2019,1455,FACULDADE SANTÍSSIMO SACRAMENTO,private_nonprofit,faculty,967,2,29,2900702,2,9481482.32,0,0,3135653.34,1343851.43,415432.72,1803458.02,4716,0,0
2019,1456,FACULDADE ANHANGUERA DE SERTÃOZINHO,private_for_profit,faculty,16452,3,35,3551702,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,1457,Faculdade Estácio Euro- Panamericana de Humanidades e Tecnologias - Estácio EUROPAN,private_for_profit,faculty,545,3,35,3513009,1,1229570897.03,0,16485228.64,128428617.52,47668847,45810500.09,150085648.39,0,0,207299413.53
2019,1459,CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO,private_nonprofit,university_center,964,3,31,3143104,1,13837508.24,0,311117.56,3204775.18,1822998.34,1772954.03,3080980.3,259929.18,40193.01,301265.38
2019,1461,CENTRO UNIVERSIÁRIO UNIFTC SALVADOR,private_for_profit,university_center,1564,2,29,2927408,2,237742527,0,141709,23201499,4322667,19507747,7120302,87349250,112800,21464799
2019,1462,INSTITUTO PARAIBANO DE ENSINO RENOVADO,private_for_profit,faculty,588,2,25,2507507,1,10018955.12,0,715296.67,4106387.95,744805.95,2011555.5,10391971.8,800590.99,0,0
2019,1463,FACULDADE DE BARUERI,private_nonprofit,faculty,16134,3,35,3505708,1,258247286.25,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,1465,FACULDADE DE RIBEIRÃO PRETO,private_for_profit,faculty,16134,3,35,3543402,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,1468,FACULDADE ESAMC UBERLÂNDIA,private_for_profit,faculty,970,3,31,3170206,1,17781144.69,0,0,3979584.16,1825326.93,2559980.25,0,468201.6,0,4497301
2019,1469,FACULDADE CESUSC,private_for_profit,faculty,973,4,42,4205407,1,29137836,0,3094941,8643426,5206320,4604043,0,129204,217237,9789329
2019,1472,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,private_for_profit,university_center,821,4,42,4207502,2,564805304.84,0,91186.32,12826389.95,71039181.59,29353652.79,77988053.59,0,3e+06,1563118.04
2019,1476,"FACULDADE DE COMUNICAÇÃO E DESIGN """"OSWALDO CRUZ""""",private_for_profit,faculty,2945,3,35,3550308,1,868032,0,2078,467883,164455,408952,214335,0,0,0
2019,1477,Faculdade JK Michelangelo,private_nonprofit,faculty,3459,5,53,5300108,1,3337418.18,0,0,1600493.9,455550.68,729279.01,364800,0,0,115000
2019,1478,FACULDADE ANHANGUERA DE SÃO BERNARDO,private_for_profit,faculty,16452,3,35,3548708,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,1484,FACULDADE IBMEC,private_for_profit,faculty,1223,3,31,3106200,1,264954853.11,0,14072102.3,58185510.29,18852824.75,46259535.22,90471403.69,3752572.04,0,6147071.63
2019,1486,FACULDADE ESTÁCIO DE SÁ DE VITÓRIA,private_for_profit,faculty,119,3,32,3205309,1,3553816632.94,0,56775890.41,358666741.83,277851048.19,163682480.19,743589301.73,0,0,163018112.07
2019,1487,CENTRO UNIVERSITÁRIO UNIDOM - BOSCO,private_for_profit,university_center,985,4,41,4106902,2,32920883.13,0,397476.87,5982960.72,4777416.05,3853822.54,11718678.33,673577.68,93909.36,9109247.32
2019,1488,FACULDADE LUSÓFONA DO RIO DE JANEIRO,private_for_profit,faculty,984,3,33,3304904,1,2201525.08,420000,65000,1297540,252090,617423,350000,154000,0,14000
2019,1490,CENTRO UNIVERSITÁRIO DE JAGUARIÚNA,private_for_profit,university_center,982,3,35,3524709,2,73830807.46,0,4183062.67,10583976.87,13819073.84,6957178.05,11602360.9,4349635.54,0,17500622.98
2019,1491,CENTRO UNIVERSITÁRIO INTERNACIONAL,private_for_profit,university_center,981,4,41,4106902,1,671022955.27,0,15887621.45,48087659.37,41754300.9,31267372.72,202763939.21,0,10671786.27,139703014.98
2019,1492,FACULDADE PITÁGORAS DE UBERLÂNDIA,private_for_profit,faculty,14514,3,31,3170206,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,1493,CENTRO UNIVERSITÁRIO ALVES FARIA,private_for_profit,university_center,979,5,52,5208707,2,41671520.08,0,5809523.3,13297835.57,4541446.68,9557327.87,956270.51,1886381.61,547350,16088084.14
2019,1494,CENTRO UNIVERSITÁRIO CATÓLICO DE VITÓRIA,private_nonprofit,university_center,978,3,32,3205309,2,32342038.51,0,981847.75,12202162.3,3080227.11,3915607.15,6646761.2,79696.48,0,6828171.16
2019,1496,FACULDADE ESTÁCIO DE SÁ DE VILA VELHA,private_for_profit,faculty,119,3,32,3205200,1,3553816632.94,0,56775890.41,358666741.83,277851048.19,163682480.19,743589301.73,0,0,163018112.07
2019,1497,FACULDADE DE ADMINISTRAÇÃO DE SANTA CRUZ DO RIO PARDO,private_nonprofit,faculty,406,3,35,3546405,2,1194382.33,6907.35,36136.01,703499.53,353732.28,362943.5,47654,38135.5,40543,29685.5
2019,1498,INSTITUTO DE ENSINO SUPERIOR E FORMAÇÃO AVANÇADA DE VITÓRIA,private_for_profit,faculty,581,3,32,3205309,1,10994723.7,0,784521.11,3872927.64,462418.82,1964530.76,6595068.37,0,0,0
2019,1499,FACULDADE ANHANGUERA DE TABOÃO DA SERRA,private_for_profit,faculty,16452,3,35,3552809,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,1500,FACULDADE DE ENSINO SUPERIOR DE SÃO MIGUEL DO IGUAÇU,private_for_profit,faculty,987,4,41,4125704,2,11217124.6,0,382053.86,1674614.59,665856.39,1200821.64,4745270.59,406384.94,154349.98,78524.58
2019,1502,FACULDADE ANHANGUERA PITÁGORAS DE JUNDIAÍ,private_for_profit,faculty,14514,3,35,3525904,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,1504,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE MACEIÓ,private_nonprofit,university_center,1847,2,27,2704302,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,1506,Faculdade CNEC Itajaí,private_nonprofit,faculty,407,4,42,4208203,1,349236270.81,494225.04,24635308.31,148751181.65,61371761.13,5298224.23,16906426.05,4196128.03,0,96667425.6
2019,1507,FACULDADE PROJEÇÃO DE CEILÂNDIA,private_nonprofit,faculty,14955,5,53,5300108,2,8602120.31,0,2032621.87,2461206.99,1176324.61,1228841.29,2126320.95,2766713.5,0,1342453.99
2019,1508,Centro Universitário Metropolitano de Maringá,private_for_profit,university_center,992,4,41,4115200,2,13929085.64,0,128523.39,5271565,2834843.13,2282105.62,3874376.8,6514480.56,132324.71,217577.77
2019,1509,Centro Universitário Estácio de Belo Horizonte - Estácio BH,private_for_profit,university_center,119,3,31,3106200,1,3553816632.94,0,56775890.41,358666741.83,277851048.19,163682480.19,743589301.73,0,0,163018112.07
2019,1510,CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA,private_for_profit,university_center,119,4,42,4216602,1,3553816632.94,0,56775890.41,358666741.83,277851048.19,163682480.19,743589301.73,0,0,163018112.07
2019,1513,FACULDADE PITÁGORAS INSTITUTO CAMILLO FILHO,private_for_profit,faculty,993,2,22,2211001,1,9857235.12,0,7536157.13,5453098.41,52099.63,2294198.84,4211229.08,692452.03,0,4178498.45
2019,1514,FACULDADE VALE DO CRICARÉ,private_for_profit,faculty,994,3,32,3204906,1,19646735.03,0,1456699.86,3595233.87,1028198.45,3421339.92,3246799.41,2844636.79,502639.77,3100232.15
2019,1515,FACULDADE DE EDUCAÇÃO DE PORTO VELHO,private_for_profit,faculty,1144,1,11,1100205,1,28408469.71,0,275673.01,7235420.63,4294143.39,8657211.9,482869.52,0,0,14219017.41
2019,1518,FACULDADE ANHANGUERA DE TAGUATINGA,private_for_profit,faculty,16452,5,53,5300108,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,1519,FACULDADE DE PATO BRANCO,private_for_profit,faculty,998,4,41,4118501,2,53241590.67,0,5864746.12,11074543.78,2788565.98,6273675.33,19628431.5,3115971.87,70921,2995221.94
2019,1520,FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS,private_nonprofit,faculty,2689,3,35,3550308,1,129762034.19,0,4164214.45,12520735.69,65884534.63,17359549.7,39730494.34,3074651.93,937667.02,220358.56
2019,1521,FACULDADE ESTÁCIO DE BELÉM - ESTÁCIO BELÉM,private_for_profit,faculty,1000,1,15,1501402,1,84500712.11,0,1864051.29,7017948.14,3726488.83,2891939.94,5987687.86,0,0,13116893.89
2019,1523,FACULDADE DE DIREITO FRANCISCO BELTRÃO,private_for_profit,faculty,1002,4,41,4108403,1,8815931.15,0,78439.75,1578818.17,520489.33,758995.28,494268.21,33655.71,0,858112.09
2019,1526,FACULDADE DE TECNOLOGIA SENAI ANTOINE SKAF,private_nonprofit,faculty,796,3,35,3550308,2,508340.27,0,0,213796.02,37379.57,216011,22410.99,0,0,0
2019,1530,Faculdade CNEC Joinville,private_nonprofit,faculty,407,4,42,4209102,1,349236270.81,494225.04,24635308.31,148751181.65,61371761.13,5298224.23,16906426.05,4196128.03,0,96667425.6
2019,1535,Faculdade de Pinhais,private_nonprofit,faculty,1007,4,41,4119152,2,3456732.35,0,113737.59,2282090.7,560811.09,919342.54,66442.75,0,0,1345550.56
2019,1536,FACULDADE DE TELÊMACO BORBA,private_for_profit,faculty,1008,4,41,4127106,1,8197121.92,0,116026.41,2575784.24,512036.96,809826.56,446830.31,449237.7,313901.42,705922.1
2019,1538,CENTRO UNIVERSITARIO PROJEÇÃO,private_nonprofit,university_center,1014,5,53,5300108,2,39136065.37,0,5908865.47,7891910.41,13940929.7,8100696.66,6881162.88,599520.21,0,14666131.98
2019,1540,INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA,private_nonprofit,faculty,1012,1,11,1100023,2,5833647.2,0,0,2196669.37,941429.73,1412144.59,585623.66,672779.85,25000,0
2019,1541,FACULDADE FLAMINGO,private_for_profit,faculty,1013,3,35,3550308,1,8447233,0,84592.74,1557753.85,1552064.65,1099981.54,4129036.17,134296.29,1169.9,47110.2
2019,1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,private_nonprofit,university_center,329,3,33,3306305,1,37017262.73,0,515545.31,16894395.35,10923572.48,3859735.41,8536127.9,1092605.79,0,7651135.06
2019,1545,FACULDADE DE BOITUVA,private_nonprofit,faculty,16134,3,35,3507001,1,258247286.85,0,2720012.91,3460638.38,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,1546,FACULDADE DE EDUCAÇÃO SÃO FRANCISCO,private_nonprofit,faculty,1018,2,21,2108207,2,6100620.34,0,0,1448612.17,545818.02,607582.18,706400.87,185138.69,617132.86,620598.51
2019,1547,FACULDADE DE MEDICINA ESTÁCIO DE JUAZEIRO DO NORTE,private_for_profit,faculty,545,2,23,2307304,1,1229570897.03,0,16485228.64,128428617.52,47668847,45810500.09,150085648.39,0,0,207299413.53
2019,1550,FACULDADE DE EDUCAÇÃO FÍSICA DE FOZ DO IGUAÇU,private_for_profit,faculty,611,4,41,4108304,1,12213587.16,0,737611.51,3083016.54,316470.49,1363507.42,7933032.02,0,0,0
2019,1552,FACULDADE UNINASSAU PARNAÍBA,private_for_profit,faculty,1021,2,22,2207702,2,37766327.65,0,153495.68,6436200.76,1042755.05,4611508.33,8833656.49,156978.46,0,8382870.74
2019,1554,CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA,private_for_profit,university_center,715,3,35,3542602,2,20013199.19,0,499245.02,2634717.51,2127314.43,4459485.67,5970214.62,427650.96,0,938499.53
2019,1556,CENTRO UNIVERSITÁRIO SETE DE SETEMBRO,private_for_profit,university_center,1023,2,23,2304400,2,28625150,0,1013.77,12710412,2063639.1,7404364.69,3199680.8,808866.09,0,4220279.46
2019,1557,UNIVERSIDADE FUMEC,private_nonprofit,university,113,3,31,3106200,2,112277839.3,0,6611122.79,49511045.45,18611605.6,27831593.76,15833280.79,13978299.83,3277312.28,10224641.27
2019,1558,Faculdade Doctum de João Monlevade,private_nonprofit,faculty,218,3,31,3136207,1,210794763.48,0,2060157.78,38168919.44,25013994.44,15251434.3,43401654,3158862.66,0,89665714.19
2019,1559,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO,private_nonprofit,university_center,206,3,32,3201506,1,95275302.22,0,5760079.13,20163501.09,8831035.43,23720239.84,31310363.58,1388412.84,112174.16,0
2019,1561,FACULDADE ESAMC SOROCABA,private_for_profit,faculty,1025,3,35,3552205,1,19560299.6,0,14561.24,4063331.08,2708887.38,5744575.36,0,102550.91,11784.38,4242418.83
2019,1562,FACULDADE DE ILHA SOLTEIRA,private_nonprofit,faculty,16134,3,35,3520442,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,1563,CENTRO UNIVERSITÁRIO UNINOVAFAPI,private_for_profit,university_center,16550,2,22,2211001,1,149387964.92,0,0,36899722.03,5974390.98,14407062.25,20097665.77,0,0,21007964.51
2019,1564,FACULDADE SUL FLUMINENSE,private_for_profit,faculty,1028,3,33,3306305,2,2966680,0,0,837739,414882,308144,414616,0,42396,11455
2019,1565,FACULDADE UNIME DE CIÊNCIAS JURÍDICAS,private_for_profit,faculty,1029,2,29,2919207,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,1568,FACULDADES DOCTUM DE CARATINGA,private_nonprofit,faculty,218,3,31,3113404,1,210794763.48,0,2060157.78,38168919.44,25013994.44,15251434.3,43401654,3158862.66,0,89665714.19
2019,1569,FACULDADES INTEGRADAS DE ARARAQUARA,private_nonprofit,faculty,87,3,35,3503208,2,2871553.69,0,149662.89,1023282.06,444789.87,2973940.19,822881,0,0,315396.08
2019,1571,FACULDADE UNIME DE CIÊNCIAS SOCIAIS,private_for_profit,faculty,1029,2,29,2919207,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,1572,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,private_for_profit,faculty,1031,2,29,2915601,1,3477382.1,0,44135.7,1253651.9,463820.62,607548.39,1262901.76,0,0,547747.59
2019,1573,FACULDADE ALFREDO NASSER,private_nonprofit,faculty,1032,5,52,5201405,1,79682148.64,0,780405.8,22035471.64,4278557.25,9927226.66,10989635.36,0,9742533.28,0
2019,1574,FACULDADE EDUCACIONAL DE MEDIANEIRA,private_for_profit,faculty,1033,4,41,4115804,2,10346724.08,0,132240.2,3033434.93,1300043.54,1406157.95,1834122.01,0,203791.33,385117.78
2019,1575,CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ,private_nonprofit,university_center,78,3,31,3104007,2,27563813.11,1144503.29,1145267.1,9089779.03,3873347.06,5574432.27,8685057.89,38513.6,323772.96,2268680.69
2019,1576,INSTITUTO DE ENSINO SUPERIOR BLAURO CARDOSO DE MATTOS,private_nonprofit,faculty,16057,3,32,3205002,2,836185.8,0,12405,352928.91,141544.95,197721.66,89186.89,0,0,0
2019,1577,FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANÁ,private_nonprofit,faculty,1035,4,41,4113502,1,1948638.98,66090.6,0,918191.2,572620.93,484975.13,43390.74,0,0,277060.56
2019,1578,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",federally_owned,federal_institute,15520,4,43,4314407,2,1340591.77,513152508.79,0,77298078.32,41354745.9,56278861.59,72798471.14,10570528.16,411311.62,0
2019,1580,FACULDADE DE CIÊNCIAS E EDUCAÇÃO SENA AIRES,private_for_profit,faculty,1036,5,52,5221858,1,8834927.47,0,0,2498894.28,610576.32,1932066.05,726908.1,257339.28,163123.75,0
2019,1581,FACULDADE DE SANTA LUZIA,private_nonprofit,faculty,16134,3,31,3157807,1,258247286,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,1583,FACULDADE DE TECNOLOGIA DE INDAIATUBA,state_owned,faculty,33,3,35,3520509,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,1584,FACULDADE DE TECNOLOGIA DE GUARATINGUETÁ,state_owned,faculty,33,3,35,3518404,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,1585,FACULDADE ENERGIA,private_for_profit,faculty,1039,4,42,4205407,1,1443188.63,0,402.85,957070,334328,664070,438275.23,0,0,0
2019,1586,UNIVERSIDADE DO VALE DO SAPUCAÍ,private_nonprofit,university,127,3,31,3152501,2,75330155.04,0,2744502.18,27698301.93,3488877.85,5135570.56,4050739.49,429239.45,48000,18112408.48
2019,1587,FACULDADES INTEGRADAS DE TANGARÁ DA SERRA,private_for_profit,faculty,15801,5,51,5107958,1,235576253.14,0,9846318.49,38299090.19,332011.78,21596693.76,33641660.52,14278029.08,0,55462452.13
2019,1590,CENTRO UNIVERSITÁRIO ESTÁCIO DE SÃO LUÍS,private_for_profit,faculty,1042,2,21,2111300,1,116706901.39,0,3035659.86,9372399.11,3101811.88,3653677.92,7843195.99,0,0,21006050.24
2019,1591,FACULDADE ESTÁCIO MACAPÁ - ESTÁCIO MACAPÁ,private_nonprofit,faculty,1043,1,16,1600303,1,78833042.69,0,1975423.79,8788228.11,2322155.93,3014807.99,4465413.36,0,0,7415485.4
2019,1592,FACULDADE DE ODONTOLOGIA DE MANAUS,private_nonprofit,faculty,1044,1,13,1302603,2,504708.5,0,0,167933.26,132705.06,0,250000,0,0,0
2019,1596,FACULDADE DE CIÊNCIAS E EDUCAÇÃO DO ESPÍRITO SANTO,private_for_profit,faculty,1047,3,32,3205309,1,624167.78,0,0,89535.07,35813.82,6096.04,53189.82,0,18823.65,414513.59
2019,1597,FACULDADE SANTA FÉ,private_for_profit,faculty,1048,2,21,2111300,2,950000,0,0,340000,89000,1e+05,51000,150000,6000,50000
2019,1598,CENTRO UNIVERSITÁRIO UNA DE UBERLÂNDIA,private_for_profit,university_center,1049,3,31,3170206,2,3976,0,166000,1,103801,51070,245725,492.25,0,17594
2019,1599,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,private_for_profit,university_center,1050,3,31,3162500,2,49812909.68,0,6312678.97,11921002.73,2460679.81,6016660.13,13678135.59,5572881.19,189133.58,2164344.46
2019,1600,INSTITUTO DE CIÊNCIAS DA SAÚDE,private_nonprofit,faculty,1051,3,31,3143302,1,129240661.03,0,282640.86,32106860.86,17851301.45,15576115.97,11818957.6,332555.52,663874.22,8146910.3
2019,1601,FACULDADE CIDADE DE COROMANDEL,private_nonprofit,faculty,1052,3,31,3119302,2,3320736.45,0,1280320.91,1807039.21,774445.38,1157961.17,758252.45,0,0,66012.3
2019,1605,FACULDADE DE ADMINISTRAÇÃO DE NOVA ANDRADINA - FANOVA,private_nonprofit,faculty,1782,5,50,5006200,1,12678897.4,0,86226.26,2049306.3,829122.79,234001.94,30545.6,0,0,1108357.08
2019,1606,FACULDADES INTEGRADAS DE CASSILÂNDIA,private_for_profit,faculty,1054,5,50,5002902,1,955,0,0,165703.5,90745,107150,73132,90710,27000,61730
2019,1607,FACULDADE LUTERANA SÃO MARCOS,private_nonprofit,faculty,1055,4,43,4300604,2,848835.52,0,372.52,450000.25,433796.81,467546.89,0,0,0,348346.61
2019,1609,FACULDADE DOS CERRADOS PIAUIENSES,private_for_profit,faculty,1056,2,22,2202901,1,1400931.12,0,0,147414.48,88262.4,79560,2e+05,150000,20000,30000
2019,1610,FACULDADE DAS ATIVIDADES EMPRESARIAIS DE TERESINA,private_nonprofit,faculty,1057,2,22,2211001,2,3810122.88,0,324109.76,890030.75,736959.25,1083085.34,0,0,0,2037156.42
2019,1611,FACULDADE EDUCACIONAL DE ARAPOTI,private_for_profit,faculty,1058,4,41,4101606,2,1575110.51,0,48680.23,459920.21,211496.16,237947.26,223934.15,13444.8,0,215014.28
2019,1612,Faculdade Assis Gurgacz,private_nonprofit,faculty,893,4,41,4127700,1,152071193.66,40018,3729060.9,33160689.67,14541889.22,18078961.95,6065357.91,51312401.14,479635,9697873.98
2019,1613,FACULDADE ADVENTISTA PARANAENSE,private_nonprofit,faculty,1060,4,41,4111605,2,5359394.03,0,5837199.46,4916661.06,670282.19,279585.94,245457.21,45955.71,212181.42,92525.92
2019,1614,FACULDADE ASTORGA,private_nonprofit,faculty,14669,4,41,4102109,1,612978.89,0,0,299200.99,136999.57,135004.07,0,0,0,0
2019,1615,INSTITUTO SUPERIOR DO LITORAL DO PARANÁ,private_nonprofit,faculty,1061,4,41,4118204,1,9924087.38,0,0,2528871.2,1306741.02,1562802.95,3883175.51,0,0,0
2019,1618,CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU,private_for_profit,university_center,902,4,42,4202404,2,28033162,0,179102,4555026,1903425,2761800,5907316,1469158.43,0,13352087
2019,1619,FACULDADE DE OLÍMPIA,private_for_profit,faculty,16134,3,35,3533908,1,258247286.25,2720403.15,0,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,1620,FACULDADE SANTA RITA,private_for_profit,faculty,1066,3,35,3533502,2,1053960.16,0,14422.82,362944.94,169632.59,195206.2,0,0,0,378323.74
2019,1621,FACULDADE NETWORK,private_for_profit,faculty,1067,3,35,3533403,2,6e+05,0,30000,315000,45000,155690,27980,38334,35490,6790
2019,1622,FACULDADE DO INTERIOR PAULISTA,private_for_profit,faculty,17081,3,35,3505302,2,54000,0,0,51828,36272,0,0,0,0,0
2019,1623,FACULDADE DE CIÊNCIAS AGRÁRIAS DE ANDRADINA,private_nonprofit,faculty,82,3,35,3502101,2,6376988.46,0,876770.38,1410956.19,554065.46,155706.25,527329.74,0,0,57773.83
