program_code,HEI_code,active,program_name,campus_code,program_cine_code,degree_type,program_type,course_load,percent_dist,students_enrolled
1438,17,active,EDUCAÇÃO FÍSICA,794,0114E03,license,classroom,3215,0,361
1439,17,active,MEDICINA,790,0912M01,bachelor,classroom,8925,0,684
1440,17,active,MEDICINA VETERINÁRIA,790,0841M01,bachelor,classroom,4675,0,511
1441,17,active,ODONTOLOGIA,790,0911O01,bachelor,classroom,4855,4,451
1443,17,active,CIÊNCIAS CONTÁBEIS,1005524,0411C01,bachelor,classroom,3210,0,891
1444,17,active,MÚSICA,1005524,0114M02,license,classroom,3245,0,21
1445,17,active,GEOGRAFIA,1005524,0114G01,license,classroom,3180,0,50
1446,17,active,HISTÓRIA,1005524,0222H01,bachelor,classroom,2580,0,40
1448,17,active,ENGENHARIA CIVIL,1005524,0732E01,bachelor,classroom,3990,0,479
1449,17,active,ENGENHARIA ELÉTRICA,1005524,0713E05,bachelor,classroom,3810,0,328
1450,17,active,ENGENHARIA MECÂNICA,1096620,0715E02,bachelor,classroom,4125,0,525
1451,17,active,ENGENHARIA QUÍMICA,1005524,0711E05,bachelor,classroom,3790,0,538
1452,17,active,CIÊNCIA DA COMPUTAÇÃO,1005524,0614C01,bachelor,classroom,3300,0,385
1453,17,active,FILOSOFIA,1005524,0114F01,license,classroom,3450,0,38
1454,17,active,FÍSICA,1005524,0114F02,license,classroom,3230,0,158
1511,18,active,ENGENHARIA CIVIL,608,0732E01,bachelor,classroom,3600,15,161
1512,18,active,ENGENHARIA ELÉTRICA,608,0713E05,bachelor,classroom,3600,15,8
1513,18,active,FILOSOFIA,608,0114F01,license,classroom,3200,15,9
1515,18,active,PEDAGOGIA,608,0113P01,license,classroom,3200,15,56
1516,18,active,PSICOLOGIA,608,0313P01,bachelor,classroom,4000,15,266
1517,18,active,ADMINISTRAÇÃO,608,0413A01,bachelor,classroom,3000,15,75
1518,18,active,MEDICINA,608,0912M01,bachelor,classroom,8048,15,740
1523,18,active,CIÊNCIAS CONTÁBEIS,608,0411C01,bachelor,classroom,3000,20,30
1526,18,active,SERVIÇO SOCIAL,608,0923S01,bachelor,classroom,3000,15,65
1530,18,active,TEOLOGIA,608,0221T01,bachelor,classroom,3140,20,17
1531,18,active,DIREITO,608,0421D01,bachelor,classroom,3700,15,658
1534,18,active,ARQUITETURA E URBANISMO,608,0731A02,bachelor,classroom,3600,15,210
1624,19,active,CIÊNCIAS BIOLÓGICAS,2560,0114B01,license,classroom,3430,0,103
1626,19,active,TURISMO,657681,1015T01,bachelor,classroom,2765,0,55
1627,19,active,ENFERMAGEM,2560,0913E01,bachelor,classroom,4624,0,204
1628,19,active,FISIOTERAPIA,2560,0915F01,bachelor,classroom,4777,0,218
1629,19,active,MEDICINA,2560,0912M01,bachelor,classroom,7439,0,845
1630,19,active,NUTRIÇÃO,2560,0915N01,bachelor,classroom,3876,0,174
1631,19,active,ODONTOLOGIA,2560,0911O01,bachelor,classroom,4043,0,203
1632,19,active,TERAPIA OCUPACIONAL,2560,0915T01,bachelor,classroom,3506,0,83
1634,19,active,ARQUITETURA E URBANISMO,657681,0731A02,bachelor,classroom,5202,0,620
1635,19,active,ENGENHARIA CIVIL,657681,0732E01,bachelor,classroom,4208,0,662
1636,19,active,BIBLIOTECONOMIA,657681,0322B01,bachelor,classroom,2524,0,87
1637,19,active,MATEMÁTICA,657681,0114M01,license,classroom,3265,0,82
1638,19,active,CIÊNCIAS SOCIAIS,657681,0114C03,license,classroom,3243,0,78
1641,19,active,EDUCAÇÃO FÍSICA,657681,0114E03,license,classroom,3264,0,92
1642,19,active,DIREITO,657681,0421D01,bachelor,classroom,4047,0,2265
1643,19,active,FILOSOFIA,657681,0114F01,license,classroom,3274,0,68
1644,19,active,FONOAUDIOLOGIA,2560,0915F02,bachelor,classroom,3655,0,79
1646,19,active,HISTÓRIA,657681,0114H01,license,classroom,3428,0,132
1648,19,active,PEDAGOGIA,657681,0113P01,license,classroom,3224,0,222
1650,19,active,SERVIÇO SOCIAL,657681,0923S01,bachelor,classroom,3485,0,106
1651,19,active,TEOLOGIA,657681,0221T01,bachelor,classroom,3043,0,87
1652,19,active,CIÊNCIAS ECONÔMICAS,657681,0311E01,bachelor,classroom,3564,0,640
1653,19,active,CIÊNCIAS CONTÁBEIS,657681,0411C01,bachelor,classroom,3476,0,271
1654,19,active,ADMINISTRAÇÃO,657681,0413A01,bachelor,classroom,3468,0,1623
1659,19,active,QUÍMICA,657681,0531Q02,bachelor,classroom,2992,0,120
1660,19,active,ENGENHARIA DE COMPUTAÇÃO,657681,0616E01,bachelor,classroom,4264,0,196
1716,20,active,GEOGRAFIA,657682,0114G01,license,classroom,3200,3.75,22
1717,20,active,MATEMÁTICA,657682,0114M01,license,classroom,3245,0,81
1718,20,active,ENGENHARIA MECÂNICA,657682,0715E02,bachelor,classroom,3960,0.3,415
1721,20,active,CIÊNCIA DA COMPUTAÇÃO,657682,0614C01,bachelor,classroom,3390,17.7,156
1724,20,active,EDUCAÇÃO FÍSICA,657682,0114E03,license,classroom,3230,0,259
1725,20,active,MEDICINA,657682,0912M01,bachelor,classroom,7455,0.76,651
1726,20,active,ODONTOLOGIA,657682,0911O01,bachelor,classroom,4275,0.14,296
1727,20,active,ENFERMAGEM,657682,0913E01,bachelor,classroom,4005,0.3,240
1728,20,active,AGRONOMIA,657682,0811A04,bachelor,classroom,3960,0.23,483
1729,20,active,ADMINISTRAÇÃO,657682,0413A01,bachelor,classroom,3000,0.2,371
1734,20,active,CIÊNCIAS CONTÁBEIS,657682,0411C01,bachelor,classroom,3000,0.2,219
1735,20,active,CIÊNCIAS ECONÔMICAS,657682,0311E01,bachelor,classroom,3000,0.2,92
1736,20,active,DIREITO,657682,0421D01,bachelor,classroom,3700,0.16,997
1738,20,active,FILOSOFIA,657682,0114F01,license,classroom,3245,0,39
1740,20,active,HISTÓRIA,657682,0114H01,license,classroom,3260,0,160
1741,20,active,PEDAGOGIA,657682,0113P01,license,classroom,3230,0,292
1749,20,extinction,ENGENHARIA ELÉTRICA,657682,0713E05,bachelor,classroom,3885,0,0
1750,20,active,MÚSICA,657682,0114M02,license,classroom,3215,0,94
1752,20,active,ADMINISTRAÇÃO,1043439,0413A01,bachelor,classroom,3000,0.2,121
1753,20,active,CIÊNCIAS CONTÁBEIS,1043439,0411C01,bachelor,classroom,3000,0.2,90
1754,20,extinction,MATEMÁTICA,1043439,0114M01,license,classroom,2825,0.42,0
1757,20,active,CIÊNCIAS CONTÁBEIS,295,0411C01,bachelor,classroom,3000,0.2,36
1758,20,active,PEDAGOGIA,295,0113P01,license,classroom,3230,0,26
1762,20,active,CIÊNCIAS CONTÁBEIS,297,0411C01,bachelor,classroom,3000,0.2,59
1770,20,active,ADMINISTRAÇÃO,1043438,0413A01,bachelor,classroom,3000,0.2,127
1772,20,active,CIÊNCIAS CONTÁBEIS,1043438,0411C01,bachelor,classroom,3000,0.2,132
1773,20,active,ADMINISTRAÇÃO,295,0413A01,bachelor,classroom,3000,0.2,52
1774,20,active,ADMINISTRAÇÃO,297,0413A01,bachelor,classroom,3000,0.2,116
1780,20,active,PEDAGOGIA,297,0113P01,license,classroom,3230,0,64
1781,20,extinction,EDUCAÇÃO FÍSICA,296,0114E03,license,classroom,2975,0.4,0
1782,20,active,PEDAGOGIA,1043439,0113P01,license,classroom,3230,0,84
1786,20,active,ARQUITETURA E URBANISMO,657682,0731A02,bachelor,classroom,4260,3.17,403
1879,21,active,MEDICINA,1006454,0912M01,bachelor,classroom,8370,3,538
1880,21,active,TEOLOGIA,1006454,0221T01,bachelor,classroom,2955,3,56
1881,21,active,FILOSOFIA,1006454,0114F01,license,classroom,3200,8,41
1882,21,active,PEDAGOGIA,1006454,0113P01,license,classroom,3200,15,106
1883,21,active,ODONTOLOGIA,1006454,0911O01,bachelor,classroom,5160,1,372
1885,21,active,LETRAS - LÍNGUA PORTUGUESA,1006454,0115L13,license,classroom,3200,9,97
1886,21,active,ENGENHARIA CIVIL,1006454,0732E01,bachelor,classroom,4030,1,680
1887,21,active,SERVIÇO SOCIAL,1006454,0923S01,bachelor,classroom,3000,5,78
1888,21,active,DIREITO,1006454,0421D01,bachelor,classroom,3700,3,3430
1890,21,active,CIÊNCIAS ECONÔMICAS,1006454,0311E01,bachelor,classroom,3000,3,307
1893,21,active,GEOGRAFIA,1006454,0114G01,license,classroom,3200,8,49
1894,21,active,CIÊNCIAS SOCIAIS,1006454,0114C03,license,classroom,3200,10,26
1896,21,active,FÍSICA,1006454,0114F02,license,classroom,3200,8,24
1903,21,active,PSICOLOGIA,1006454,0313P01,bachelor,classroom,4000,5,1486
1904,21,active,CIÊNCIA DA COMPUTAÇÃO,1006454,0614C01,bachelor,classroom,3200,10,319
1905,21,active,CIÊNCIAS BIOLÓGICAS,1006454,0114B01,license,classroom,3200,6,50
1906,21,active,QUÍMICA,1006454,0531Q02,bachelor,classroom,3165,4,71
1907,21,active,MATEMÁTICA,1006454,0114M01,license,classroom,3200,9,40
1914,21,active,ENGENHARIA MECÂNICA,1006454,0715E02,bachelor,classroom,3820,2,455
1915,21,active,ENGENHARIA QUÍMICA,1006454,0711E05,bachelor,classroom,3970,2,229
1916,21,active,ENGENHARIA ELÉTRICA,1006454,0714E08,bachelor,classroom,3970,3,248
1923,21,active,CIÊNCIAS AERONÁUTICAS,1006454,1041C01,bachelor,classroom,2790,10,229
1924,21,active,FARMÁCIA,1006454,0916F01,bachelor,classroom,4020,5,115
1925,21,active,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1006454,0714E05,bachelor,classroom,3910,3,179
2007,22,active,QUÍMICA,657684,0114Q01,license,classroom,2900,0,144
2009,22,active,CIÊNCIAS BIOLÓGICAS,657684,0114B01,license,classroom,2874,0,125
2011,22,active,CIÊNCIAS ECONÔMICAS,657684,0311E01,bachelor,classroom,3212,0,1030
2012,22,active,CIÊNCIAS CONTÁBEIS,657684,0411C01,bachelor,classroom,3178,0,391
2014,22,active,PEDAGOGIA,657684,0113P01,license,classroom,3208,0,251
2015,22,active,DIREITO,657684,0421D01,bachelor,classroom,4038,0,5888
2016,22,active,ARQUITETURA E URBANISMO,657684,0731A02,bachelor,classroom,4100,0,2289
2019,22,active,DESIGN,657684,0212D02,bachelor,classroom,2413,0,298
2023,22,active,ENGENHARIA CIVIL,657684,0732E01,bachelor,classroom,4162,0,1593
2024,22,active,ENGENHARIA MECÂNICA,657684,0715E02,bachelor,classroom,4100,0,595
2030,22,active,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,657684,0414P01,bachelor,classroom,3000,0,2169
2082,23,active,CIÊNCIAS CONTÁBEIS,692544,0411C01,bachelor,classroom,3200,16.88,337
2085,23,active,PEDAGOGIA,692544,0113P01,license,classroom,3740,15.51,210
2086,23,active,EDUCAÇÃO FÍSICA,685737,0114E03,license,classroom,3660,16.87,178
2089,23,active,FISIOTERAPIA,692544,0915F01,bachelor,classroom,4200,18.45,334
2090,23,active,CIÊNCIA DA COMPUTAÇÃO,692544,0614C01,bachelor,classroom,3940,16.24,262
2104,24,active,ADMINISTRAÇÃO,688375,0413A01,bachelor,classroom,3240,0,244
2106,24,active,DIREITO,688375,0421D01,bachelor,classroom,3815,0,415
2108,24,active,FILOSOFIA,688375,0114F01,license,classroom,3005,0,193
2109,24,active,LETRAS,688375,0115L20,license,classroom,4280,0,275
2110,24,active,PEDAGOGIA - EDUCAÇÃO INFANTIL E ANOS INICIAIS DO ENSINO FUNDAMENTAL,688375,0113P01,license,classroom,2805,0,243
2111,24,active,CIÊNCIAS ECONÔMICAS,688375,0311E01,bachelor,classroom,3540,0,330
2112,24,active,ENFERMAGEM,688375,0913E01,bachelor,classroom,5360,0,245
2113,24,active,AGRONOMIA,688375,0811A04,bachelor,classroom,4380,0,202
2133,4,active,ENFERMAGEM,1043722,0913E01,bachelor,classroom,4200,0,296
2137,26,active,ESTATÍSTICA,1040916,0542E01,bachelor,classroom,3000,0,277
2139,27,active,ADMINISTRAÇÃO,657687,0413A01,bachelor,classroom,3000,14.58,148
2140,27,active,CIÊNCIAS CONTÁBEIS,657687,0411C01,bachelor,classroom,3000,12.49,124
2147,27,active,ODONTOLOGIA,657687,0911O01,bachelor,classroom,4160,7.82,230
2148,27,active,PEDAGOGIA,657687,0113P01,license,classroom,3220,14.5,49
2174,1036,active,PSICOLOGIA,659496,0313P01,bachelor,classroom,4104,0,415
2191,29,active,MEDICINA VETERINÁRIA,657688,0841M01,bachelor,classroom,4794,0,404
2192,29,active,ENFERMAGEM,657688,0913E01,bachelor,classroom,4862,0,414
2194,29,active,MÚSICA,657688,0114M02,license,classroom,3090,0,224
2197,29,active,FILOSOFIA,205,0114F01,license,classroom,2924,0,552
2198,29,active,CIÊNCIAS CONTÁBEIS,657688,0411C01,bachelor,classroom,3060,0,537
2199,29,active,HISTÓRIA,657688,0114H01,license,classroom,2820,0,455
2202,29,active,NUTRIÇÃO,657688,0915N01,bachelor,classroom,3200,0,334
2204,29,active,PEDAGOGIA,200,0113P01,license,classroom,3281,0,273
2205,29,active,GEOGRAFIA,200,0114G01,license,classroom,3192,0,159
2206,29,active,HISTÓRIA,200,0114H01,license,classroom,3060,0,217
2208,29,active,PEDAGOGIA,194,0113P01,license,classroom,3213,0,213
2209,29,active,CIÊNCIA DA COMPUTAÇÃO,657688,0614C01,bachelor,classroom,3264,0,378
2211,29,active,PEDAGOGIA,201,0113P01,license,classroom,3247,0,271
2212,29,active,PEDAGOGIA,203,0113P01,license,classroom,3247,0,384
2213,29,active,HISTÓRIA,194,0114H01,license,classroom,3060,0,297
2214,29,active,SERVIÇO SOCIAL,657688,0923S01,bachelor,classroom,3060,0,893
2215,29,active,PEDAGOGIA,202,0113P01,license,classroom,2800,0,229
2216,29,active,PEDAGOGIA,657688,0113P01,license,classroom,3313,0,1010
2217,29,active,CIÊNCIAS SOCIAIS,205,0114C03,license,classroom,2820,0,181
2221,29,active,PEDAGOGIA,154361,0113P01,license,classroom,3264,0,157
2289,30,active,PEDAGOGIA,657689,0113P01,license,classroom,3180,0,79
2290,30,active,PSICOLOGIA,657689,0313P01,bachelor,classroom,4080,0,179
2295,30,active,MEDICINA VETERINÁRIA,657689,0841M01,bachelor,classroom,4280,0,269
2297,30,active,ODONTOLOGIA,657689,0911O01,bachelor,classroom,4150,0,561
2298,30,active,AGRONOMIA,657689,0811A04,bachelor,classroom,3600,0,293
2299,30,active,DIREITO,657689,0421D01,bachelor,classroom,3860,0,777
2304,30,active,MEDICINA,657689,0912M01,bachelor,classroom,8280,0,1089
2305,30,active,ADMINISTRAÇÃO,657689,0413A01,bachelor,classroom,3106,0,141
2310,30,active,CIÊNCIA DA COMPUTAÇÃO,657689,0614C01,bachelor,classroom,3320,0,118
2312,30,active,DIREITO,537,0421D01,bachelor,classroom,3860,0,539
2348,32,active,MEDICINA,657691,0912M01,bachelor,classroom,8100,0,287
2349,32,active,TERAPIA OCUPACIONAL,657691,0915T01,bachelor,classroom,3784,0,184
2350,32,active,FONOAUDIOLOGIA,657691,0915F02,bachelor,classroom,4600,0,132
2351,32,active,FISIOTERAPIA,657691,0915F01,bachelor,classroom,4930,0,175
2361,34,active,CONSTRUÇÃO CIVIL,1041361,0732C01,technology,classroom,2400,0,768
2362,34,active,MECÂNICA,1041361,0715M02,technology,classroom,2400,0,699
2364,34,active,MECÂNICA DE PRECISÃO,1041361,0715M02,technology,classroom,2600,0,182
2365,34,active,AUTOMAÇÃO DE ESCRITÓRIOS E SECRETARIADO,1041361,0415S01,technology,classroom,2400,0,478
2366,34,active,MICROELETRÔNICA,1041361,0714E01,technology,classroom,2667,0,137
2386,37,active,SISTEMAS NAVAIS,657696,0716S02,technology,classroom,2800,0,152
2387,37,active,CONSTRUÇÃO NAVAL,657696,0716C01,technology,classroom,2933,0,155
2388,37,active,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,657696,0612G01,technology,classroom,2640,0,227
2392,38,active,MEDICINA,1749,0912M01,bachelor,classroom,8640,0,602
2393,38,active,FISIOTERAPIA,1749,0915F01,bachelor,classroom,4115,0,151
2394,38,active,TERAPIA OCUPACIONAL,1749,0915T01,bachelor,classroom,3930,0,172
2395,38,active,EDUCAÇÃO FÍSICA,1750,0114E03,license,classroom,3720,0,756
2398,38,active,MATEMÁTICA,1044295,0114M01,license,classroom,3560,0,433
2425,3172,extinction,ENGENHARIA INDUSTRIAL ELÉTRICA,698670,0713E05,bachelor,classroom,3600,0,3
2429,3172,extinction,PROCESSAMENTO DE DADOS,698670,0615S02,technology,classroom,1680,0,2
2442,40,active,ENGENHARIA AGRONÔMICA,24390,0811A04,bachelor,classroom,4290,0,279
2448,40,active,CIÊNCIAS CONTÁBEIS,1046505,0411C01,bachelor,classroom,3225,0,374
2450,40,active,DESIGN,1046505,0212D02,bachelor,classroom,2865,0,160
2451,40,active,NUTRIÇÃO,1046505,0915N01,bachelor,classroom,3780,0,235
2471,40,active,CIÊNCIAS CONTÁBEIS,1560,0411C01,bachelor,classroom,3135,0,241
2525,15015,active,EDUCAÇÃO FÍSICA,1056015,0114E03,license,classroom,2950,20,134
2529,43,active,PEDAGOGIA,1069577,0113P01,license,classroom,3852,20,344
2531,43,active,BIBLIOTECONOMIA,1069577,0322B01,bachelor,classroom,3222,0,122
2532,43,active,ADMINISTRAÇÃO,1069578,0413A01,bachelor,classroom,3600,2,711
2534,43,active,ENGENHARIA ELÉTRICA,972,0713E05,bachelor,classroom,5184,0,392
2535,43,active,MEDICINA VETERINÁRIA,973,0841M01,bachelor,classroom,5040,0,439
2536,43,active,AGRONOMIA,973,0811A04,bachelor,classroom,5184,0,388
2537,43,active,ENGENHARIA MECÂNICA,972,0715E02,bachelor,classroom,5130,0,435
2538,43,active,ENGENHARIA CIVIL,972,0732E01,bachelor,classroom,4968,0,433
2540,43,active,HISTÓRIA,1069577,0114H01,license,classroom,3402,0,248
2541,43,active,GEOGRAFIA,1069577,0114G01,license,classroom,3402,0,132
2544,43,active,FISIOTERAPIA,1050577,0915F01,bachelor,classroom,4806,0,324
2545,43,active,FÍSICA,972,0114F02,license,classroom,3402,0,117
2547,43,active,MODA,657701,0212M01,bachelor,classroom,3240,0,185
2586,1869,active,ENGENHARIA CIVIL,658830,0732E01,bachelor,classroom,4180,0,253
2588,1869,active,PEDAGOGIA,658830,0113P01,license,classroom,3240,0,123
2618,47,active,CIÊNCIAS ECONÔMICAS,470,0311E01,bachelor,classroom,3234,0,179
2619,47,active,CIÊNCIAS CONTÁBEIS,470,0411C01,bachelor,classroom,2760,0,157
2620,47,active,ADMINISTRAÇÃO,470,0413A01,bachelor,classroom,3800,0,177
2622,47,active,GEOGRAFIA,470,0114G01,license,classroom,2752,20,72
2623,47,active,HISTÓRIA,470,0114H01,license,classroom,2816,20,142
2626,47,active,PEDAGOGIA,470,0113P01,license,classroom,2640,20,215
2645,3368,active,PEDAGOGIA,143236,0113P01,license,classroom,3881,13.75,74
2647,3368,active,EDUCAÇÃO FÍSICA,1043237,0114E03,license,classroom,3720,6.25,65
2656,3368,active,ENGENHARIA MECÂNICA,1060817,0715E02,bachelor,classroom,4432,10,166
2675,1036,active,PEDAGOGIA,3268,0113P01,license,classroom,3693,0,835
2682,54,active,ESTATÍSTICA,685816,0542E01,bachelor,classroom,3045,0,296
2688,54,active,ENGENHARIA AGRÍCOLA,685821,0811E01,bachelor,classroom,3795,0,391
2689,54,active,ENGENHARIA QUÍMICA,1052256,0711E05,bachelor,classroom,3855,0,336
2690,54,active,ENGENHARIA MECÂNICA,698373,0715E02,bachelor,classroom,3600,0,839
2691,54,active,ENGENHARIA ELÉTRICA,1052254,0713E05,bachelor,classroom,3915,0,428
2692,54,active,ENGENHARIA CIVIL,685849,0732E01,bachelor,classroom,4365,0,486
2693,54,active,ENGENHARIA DE ALIMENTOS,1052252,0721E01,bachelor,classroom,3825,0,460
2694,54,active,ODONTOLOGIA,618,0911O01,bachelor,classroom,4770,0,403
2695,54,active,MEDICINA,685827,0912M01,bachelor,classroom,8671,0,727
2697,54,active,CIÊNCIAS ECONÔMICAS,685835,0311E01,bachelor,classroom,3000,0,370
2700,54,active,PEDAGOGIA,692713,0113P01,license,classroom,3735,0,207
2701,54,active,ENFERMAGEM,685827,0913E01,bachelor,classroom,4050,0,192
2707,54,active,ARTES CÊNICAS,702307,0215A01,bachelor,classroom,3090,0,118
2709,54,active,MATEMÁTICA APLICADA E COMPUTACIONAL,1052258,0541M02,bachelor,classroom,2430,0,118
2711,54,active,MATEMÁTICA,685816,0114M01,license,classroom,3120,0,244
2712,54,active,ENGENHARIA DE COMPUTAÇÃO,1052254,0714E04,bachelor,classroom,3600,0,537
2714,54,active,LINGUÍSTICA,1052248,0231L10,bachelor,classroom,2430,0,92
2716,54,active,PEDAGOGIA,692713,0113P01,license,classroom,3735,0,222
2717,54,active,CIÊNCIA DA COMPUTAÇÃO,693663,0614C01,bachelor,classroom,3210,0,313
2720,54,active,ENGENHARIA DE ALIMENTOS,1052252,0721E01,bachelor,classroom,3825,0,238
2721,54,active,ENGENHARIA ELÉTRICA,1052254,0713E05,bachelor,classroom,3915,0,218
2722,54,active,CIÊNCIAS BIOLÓGICAS,693691,0114B01,license,classroom,3844,0,247
2723,54,active,ENGENHARIA QUÍMICA,1052256,0711E05,bachelor,classroom,3855,0,261
2724,54,active,FÍSICA,1052258,0114F02,license,classroom,3030,0,135
2859,55,active,ABI - QUÍMICA,1075941,0011A05,base cycle,classroom,3600,0,6
2860,55,active,DIREITO,1075919,0421D01,bachelor,classroom,3705,0,2353
2861,55,extinction,ABI - FÍSICA,1079811,0011A05,base cycle,classroom,2805,0,0
2862,55,active,ABI - QUÍMICA,1079813,0011A05,base cycle,classroom,4020,0,53
2863,55,active,EDUCAÇÃO FÍSICA,1075935,0114E03,license,classroom,4365,0,32
2865,55,active,CIÊNCIAS DE COMPUTAÇÃO,1079810,0614C01,bachelor,classroom,4410,0,532
2867,55,active,ODONTOLOGIA,1301,0911O01,bachelor,classroom,4320,0,194
2868,55,extinction,ABI - MEDICINA,1078743,0011A09,base cycle,classroom,2400,0,0
2869,55,active,CIÊNCIAS BIOLÓGICAS,1079796,0114B01,license,classroom,4050,0,218
2870,55,active,ODONTOLOGIA,1075951,0911O01,bachelor,classroom,4965,0,403
2872,55,active,PSICOLOGIA,1079796,0313P01,bachelor,classroom,3390,0,121
2875,55,active,ENGENHARIA AGRONÔMICA,1299,0811A04,bachelor,classroom,4410,0,1088
2877,55,active,MEDICINA VETERINÁRIA,1075927,0841M01,bachelor,classroom,5040,0,450
2878,55,active,PSICOLOGIA,1075942,0313P01,bachelor,classroom,4380,0,44
2880,55,active,ARQUITETURA E URBANISMO,1075930,0731A02,bachelor,classroom,5880,0,994
2883,55,active,CIÊNCIA DA COMPUTAÇÃO,1075940,0614C01,bachelor,classroom,3285,0,256
2884,55,active,ENFERMAGEM,1075924,0913E01,bachelor,classroom,4050,0,365
2885,55,active,ABI - FÍSICA,1079812,0011A05,base cycle,classroom,2790,0,8
2886,55,active,ARQUITETURA E URBANISMO,1298,0731A02,bachelor,classroom,5805,0,272
2887,55,active,CIÊNCIAS CONTÁBEIS,1075928,0411C01,bachelor,classroom,3000,0,609
2889,55,active,ESTATÍSTICA,1075940,0542E01,bachelor,classroom,3045,0,186
2890,55,active,CIÊNCIAS SOCIAIS,1079801,0114C03,license,classroom,3150,0,772
2891,55,active,GEOLOGIA,1075939,0532G02,bachelor,classroom,4320,0,265
2892,55,active,CIÊNCIAS BIOLÓGICAS,1075936,0114B01,license,classroom,3600,0,108
2893,55,active,METEOROLOGIA,1075929,0532M01,bachelor,classroom,4035,0,82
2894,55,active,GEOFISICA,1075929,0532G01,bachelor,classroom,3615,0,101
2895,55,active,ENGENHARIA FLORESTAL,1299,0821E01,bachelor,classroom,4290,0,203
2896,55,active,NUTRIÇÃO,1075923,0915N01,bachelor,classroom,3555,0,415
2897,55,active,ODONTOLOGIA,1075933,0911O01,bachelor,classroom,5400,0,425
2898,55,active,PEDAGOGIA,1075960,0113P01,license,classroom,3240,0,853
2899,55,active,CIÊNCIAS ECONÔMICAS,1075928,0311E01,bachelor,classroom,3000,0,866
2900,55,active,ADMINISTRAÇÃO,1075928,0413A01,bachelor,classroom,3210,0,1050
2901,55,active,ABI - MATEMÁTICA APLICADA,1075940,0011A05,base cycle,classroom,2565,0,28
