HEI_code,students_total,students_bachelor,students_license,students_technology,students_base_cycle,students_certification,students_classroom,students_distance,dist_load,campi,census_year,HEI_name,administrative_structure,academic_status,maintainer_code,headquarters_region,headquarters_state,headquarters_city,institution_type,own_revenue,transferred_revenue,other_revenue,faculty_expenses,staff_expenses,social_contribution_expenses,cost_expenses,investment_expenses,research_expenses,other_expenses,teaching_bac_dist,teaching_bac_pres,teaching_post_dist,teaching_post_pres,service_external,service_management,research,research_w_funding,full_time_ex,full_time_nex,part_time,hourly_contract,doctor,master,specialist,bachelor,none,active,communitary,confessional,filantropic
15032,2840,29,7,6,0,0,35,7,0.2,3,2019,UNIVERSIDADE ALTO VALE DO RIO DO PEIXE,private_nonprofit,university,14626,4,42,4203006,1,48976340.02,4881148.6,4403563.94,11368311.14,3974792.38,6337959.08,19201753.52,2636427.57,2419611.81,7863053.82,0.0922330097087379,0.980582524271845,0,0.0776699029126214,0.344660194174757,0.233009708737864,0.300970873786408,0.228155339805825,0,0.339805825242718,0.194174757281553,0.466019417475728,0.155339805825243,0.412621359223301,0.432038834951456,0,0,TRUE,FALSE,FALSE,FALSE
15059,5869,34,13,0,0,0,47,0,0,9,2019,UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,federally_owned,university,14677,1,15,1506807,2,622517,13024976.16,1077216,120472646.94,0,22625220.49,45235550.48,32664947,11230411.13,2913191.91,0,0.963752665245203,0,0.204690831556503,0.300639658848614,0.795309168443497,0.552238805970149,0,0.889125799573561,0.100213219616205,0.0106609808102345,0,0.673773987206823,0.294243070362473,0.0191897654584222,0.0127931769722814,0,TRUE,FALSE,FALSE,FALSE
15079,401,5,0,1,0,0,6,0,0.4,1,2019,FACULDADE MASTER DE PARAUAPEBAS - FAMAP,private_for_profit,faculty,14728,1,15,1505536,1,3781000,0,0,235566.75,126441.85,25022.94,1487267.13,1500000,16000,23602.15,0,1,0,0,0,0,0,0,0,0,0.037037037037037,0.962962962962963,0.037037037037037,0.296296296296296,0.666666666666667,0,0,TRUE,FALSE,FALSE,FALSE
15121,7811,19,26,0,0,0,45,0,0.00618666666666667,6,2019,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,federally_owned,university,14750,4,42,4204202,2,400366.5,283757669.71,0,105829304.99,52232261.7,66510374.28,63555813.39,11659265.81,1202286.6,0,0,0.970783532536521,0,0.192563081009296,0.52589641434263,0.286852589641434,0.576361221779549,0,0.713147410358566,0.159362549800797,0.127490039840637,0,0.699867197875166,0.227091633466135,0.0730411686586986,0,0,TRUE,FALSE,FALSE,FALSE
15133,554,5,3,2,0,0,7,3,0.1,2,2019,FACULDADE JARDINS,private_for_profit,faculty,14790,2,28,2800308,2,2500000,5e+05,5e+05,1200000,7e+05,7e+05,3e+05,150000,250000,2e+05,0.903225806451613,1,0,0,0.838709677419355,0.419354838709677,0.225806451612903,0.0967741935483871,0,0.451612903225806,0.548387096774194,0,0.387096774193548,0.612903225806452,0,0,0,TRUE,FALSE,FALSE,FALSE
15135,57,0,0,2,0,0,2,0,0,1,2019,FACULDADE DE TECNOLOGIA SENAC AMAZONAS,private_nonprofit,faculty,14376,1,13,1302603,2,619955.09,0,30261.48,378908.96,496482.3,349099.56,725165.57,9512.18,0,0,0,1,0,0,0.5,0,0,0,0,0,0.3,0.7,0.2,0.1,0.7,0,0,TRUE,FALSE,FALSE,FALSE
15173,141,2,0,0,0,0,2,0,0,1,2019,FACULDADE EVANGÉLICA DE JARAGUÁ,private_for_profit,faculty,267,5,52,5211800,1,222087365.89,0,8741825.14,76363074.63,20178068.26,27589456.09,36488840.73,17354711.21,4996839.33,29790444.33,0,1,0,0,1,0.9,1,0,0,0.2,0.5,0.3,0.1,0.6,0.3,0,0,TRUE,FALSE,FALSE,FALSE
15236,155,0,0,2,0,0,2,0,0.2,1,2019,FACULDADE DE TECNOLOGIA ALCIDES MAYA,private_for_profit,faculty,13952,4,43,4314902,2,1647977.9,0,4258.79,218568.17,760098.53,230347.57,0,0,0,403627.99,0,1,0,0.0769230769230769,0,0.461538461538462,0.0769230769230769,0,0.0769230769230769,0,0.0769230769230769,0.846153846153846,0.153846153846154,0.615384615384615,0.230769230769231,0,0,TRUE,FALSE,FALSE,FALSE
15272,576,4,1,2,0,0,7,0,0.114285714285714,1,2019,"FACULDADE DE TECNOLOGIA, EDUCAÇÃO SUPERIOR E PROFISSIONAL",private_for_profit,faculty,14923,2,22,2211001,1,1772775.72,0,157204.06,723906.72,201600,405300.72,388156.66,39401.59,19504.16,32408.16,0,0.941176470588235,0,0,0,0.294117647058824,0,0,0,0.294117647058824,0.705882352941177,0,0.176470588235294,0.470588235294118,0.352941176470588,0,0,TRUE,FALSE,FALSE,FALSE
15280,417,2,0,0,0,0,2,0,0,1,2019,"Faculdade Brasileira de Ensino, Pesquisa e Extensão",private_for_profit,faculty,12909,2,25,2507507,1,690520,0,0,235000,108000,67500,228035,35000,15000,0,0,1,0,0,0,0,0,0,0,0,0,1,0.115384615384615,0.730769230769231,0.153846153846154,0,0,TRUE,FALSE,FALSE,FALSE
15351,253,6,0,0,0,0,6,0,0,1,2019,Centro de Ensino Superior Riograndense Marau CESURG,private_for_profit,faculty,16446,4,43,4311809,2,1683876.63,0,0,847470.12,198900.91,239354.76,195638.12,455166.95,0,0,0,1,0,0,0,0.242424242424242,0,0,0.0606060606060606,0,0.212121212121212,0.727272727272727,0.272727272727273,0.727272727272727,0,0,0,TRUE,FALSE,FALSE,FALSE
15357,1530,9,1,0,0,0,10,0,0,1,2019,Faculdade Presidente Antônio Carlos de Ubá,private_nonprofit,faculty,221,3,31,3169901,2,17751170,0,113290,3308107,2205405,1723577,9226760,0,0,3319,0,1,0,0,0.196969696969697,0,0,0,0,0.106060606060606,0.515151515151515,0.378787878787879,0.0606060606060606,0.53030303030303,0.409090909090909,0,0,TRUE,FALSE,FALSE,FALSE
15382,72,1,1,0,0,0,2,0,0.2,1,2019,Faculdade Noroeste do Mato Grosso,private_for_profit,faculty,14953,5,51,5105150,1,4990457.2,0,0,1442490.18,360622.54,960214.47,318650.58,258912.75,0,1111115.89,0,1,0,0,0.6,0.5,0.55,0,0,0.35,0.25,0.4,0.25,0.4,0.35,0,0,TRUE,FALSE,FALSE,FALSE
15383,874,7,1,1,0,0,9,0,0.0282222222222222,1,2019,FACULDADE PARA O DESENVOLVIMENTO SUSTENTÁVEL DA AMAZÔNIA,private_for_profit,faculty,14970,1,15,1505536,2,6503744.85,0,0,761841.92,417978.43,297193.45,1954759.83,515719.07,0,0,0,0.983050847457627,0,0,0.0338983050847458,0.0169491525423729,0,0,0.0169491525423729,0,0.11864406779661,0.864406779661017,0.101694915254237,0.101694915254237,0.542372881355932,0.254237288135593,0,TRUE,FALSE,FALSE,FALSE
15401,922,4,0,2,0,0,3,3,0.4,2,2019,Faculdade FIPECAFI,private_nonprofit,faculty,3558,3,35,3550308,1,36588037.67,0,279682.44,3774443.35,4051370.04,4218131.86,14609852.82,630865.39,0,4800774.71,0.6,0.755555555555556,0,0.2,1,0.288888888888889,0.244444444444444,0,0,0.244444444444444,0.755555555555556,0,0.311111111111111,0.666666666666667,0.0222222222222222,0,0,TRUE,FALSE,FALSE,FALSE
15410,72,1,0,0,0,0,1,0,0,1,2019,Faculdade de Ciencias Humanas e Sociais de Serra Talhada,special,faculty,430,2,26,2613909,1,3062642.12,670803.79,1386765,3275000,141.58,796438.83,613564.26,4655.32,16230.64,178000,0,0.941176470588235,0,0.882352941176471,0.882352941176471,0.176470588235294,0.882352941176471,0,0.235294117647059,0.764705882352941,0,0,0.176470588235294,0.705882352941177,0.117647058823529,0,0,TRUE,FALSE,FALSE,FALSE
15428,59,9,2,3,0,0,14,0,0.157142857142857,2,2019,Faculdade UNIRB - NATAL,private_nonprofit,faculty,16248,2,24,2408102,1,27022410,850000,0,2138647,1151580,1216450,2588038,0,436800,3252722,0,1,0,0,1,0,0,0,0,0,1,0,0.428571428571429,0.571428571428571,0,0,0,TRUE,FALSE,FALSE,FALSE
15433,153,2,2,1,0,0,5,0,0,1,2019,FACULDADE CATÓLICA DE MATO GROSSO,private_nonprofit,faculty,14981,5,51,5108402,1,1954246.43,0,384128.65,879777.45,149202.02,404264.82,203694.92,129281.01,0,1249255.67,0,1,0,0,0,0,0,0,0.382352941176471,0,0.294117647058824,0.323529411764706,0.235294117647059,0.588235294117647,0.176470588235294,0,0,TRUE,FALSE,FALSE,FALSE
15445,64,1,3,1,0,0,5,0,0,1,2019,FACULDADE DA INDÚSTRIA CURITIBA,private_nonprofit,faculty,16065,4,41,4106902,1,22878711.36,0,401934.62,2409671.55,3869267.03,6256930.08,8921777.75,754257.87,0,275576.79,0,1,0,0,0,0,0,0,0,0,0,1,0.2,0.2,0.6,0,0,FALSE,FALSE,FALSE,FALSE
15450,2993,20,7,4,0,0,19,12,0.357894736842105,2,2019,Faculdade Única de Ipatinga,private_for_profit,faculty,17342,3,31,3131307,2,26623321.75,0,2363513.33,4902436.74,1729590.09,7960372.77,3386731.73,718287.94,0,274548.56,0.112244897959184,0.979591836734694,0,0,0,0,0.0306122448979592,0,0,0.163265306122449,0.214285714285714,0.622448979591837,0.0102040816326531,0.469387755102041,0.520408163265306,0,0,TRUE,FALSE,FALSE,FALSE
15451,1340,2,0,0,0,0,2,0,0,1,2019,Faculdade de Direito de Ipatinga,private_nonprofit,faculty,13922,3,31,3131307,1,3992690,0,0,1722321,740532,549762.26,698203.47,267408.27,0,14463,0,1,0,0,0.184615384615385,0.138461538461538,0.0769230769230769,0.0461538461538462,0.0923076923076923,0.0307692307692308,0.492307692307692,0.384615384615385,0.215384615384615,0.446153846153846,0.338461538461539,0,0,TRUE,FALSE,FALSE,FALSE
15452,5185,32,3,2,0,0,22,15,0.154090909090909,3,2019,CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO,private_for_profit,university_center,1049,3,31,3107406,2,69177448,0,1110080,9229275,5977225,6748436,8818115,1392185.92,0,32145027,0.538461538461538,0.988165680473373,0,0,0.301775147928994,0.479289940828402,0.467455621301775,0.0118343195266272,0.00591715976331361,0.443786982248521,0.372781065088757,0.177514792899408,0.49112426035503,0.284023668639053,0.224852071005917,0,0,TRUE,FALSE,FALSE,FALSE
15453,2505,11,1,0,0,0,12,0,0.103333333333333,1,2019,Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete,private_nonprofit,faculty,221,3,31,3118304,2,27511628,0,786691,5169711,3446473,2460506,10099886,425240,0,18723,0,1,0,0,0.446601941747573,0,0,0,0,0.0679611650485437,0.388349514563107,0.54368932038835,0.0679611650485437,0.485436893203884,0.446601941747573,0,0,TRUE,FALSE,FALSE,FALSE
15467,223,2,1,0,0,0,3,0,0,1,2019,Faculdade Presidente Antônio Carlos de Visconde do Rio Branco,private_nonprofit,faculty,221,3,31,3172004,2,3594797,0,77470,839329,559552,418173,1553054,60307,0,9008,0,1,0,0,1,0,1,0,0,0.0526315789473684,0.526315789473684,0.421052631578947,0.105263157894737,0.526315789473684,0.368421052631579,0,0,TRUE,FALSE,FALSE,FALSE
15468,187,3,0,0,0,0,3,0,0,1,2019,Faculdade Presidente Antônio Carlos de Leopoldina,private_nonprofit,faculty,221,3,31,3138401,2,2516745,118285,31497,653655,435770,289925,1270011,0,0,2315,0,1,0,0,1,0,1,0,0,0.15,0.6,0.25,0.1,0.6,0.3,0,0,TRUE,FALSE,FALSE,FALSE
15497,5072,11,14,0,0,0,24,1,0.0166666666666667,5,2019,UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA,federally_owned,university,16658,2,23,2311603,2,794261.08,154233698.76,96633.34,74821053.2,0,22601829.12,45737634.83,7550634.24,63888.05,0,0.0222222222222222,0.983333333333333,0.0305555555555556,0.236111111111111,0.361111111111111,0.383333333333333,0.647222222222222,0,0.958333333333333,0.0416666666666667,0,0,0.966666666666667,0.0305555555555556,0.00277777777777778,0,0,TRUE,FALSE,FALSE,FALSE
15501,100,0,0,1,0,0,1,0,0,1,2019,Faculdade de Tecnologia SENAI Roberto Simonsen,private_nonprofit,faculty,796,3,35,3550308,2,835078.44,1428118.85,0,780499.44,266027.64,900013.29,316656.92,0,0,0,0,1,0,0,0,0.111111111111111,0,0,0.222222222222222,0,0.777777777777778,0,0.111111111111111,0.666666666666667,0.222222222222222,0,0,FALSE,FALSE,FALSE,FALSE
15502,109,0,0,1,0,0,1,0,0,1,2019,Faculdade de Tecnologia SENAI Suiço-Brasileira Paulo Ernesto Tolle,private_nonprofit,faculty,796,3,35,3550308,2,663616.71,0,9669.76,379508.95,29400,181002.81,58470.32,0,0,0,0,1,0,0,0,0,0,0,0.6,0,0.4,0,0.0666666666666667,0.266666666666667,0.666666666666667,0,0,FALSE,FALSE,FALSE,FALSE
15504,1173,7,0,0,0,0,7,0,0,1,2019,FACULDADE IRECÊ,private_for_profit,faculty,15012,2,29,2914604,2,5883160.29,0,627588.33,2581021.73,774306.52,400735.63,938222.22,982338.24,31539.78,0,0,1,0,0,0.105882352941176,0.188235294117647,0,0,0.0117647058823529,0.0235294117647059,0.152941176470588,0.811764705882353,0.0941176470588235,0.4,0.505882352941176,0,0,TRUE,FALSE,FALSE,FALSE
15507,1716,2,6,9,0,0,17,0,0,5,2019,"Instituto Federal de Educação, Ciência e Tecnologia do Acre",federally_owned,federal_institute,15014,1,12,1200401,2,1845,123046370.18,58967.21,57818671.05,28264736.7,34557097.91,16754793.13,213814.12,79000,0,0,0.891666666666667,0,0.0166666666666667,0.4125,0.241666666666667,0.316666666666667,0.0125,0.8875,0.0583333333333333,0.0541666666666667,0,0.2375,0.454166666666667,0.308333333333333,0,0,TRUE,FALSE,FALSE,FALSE
15508,762,10,0,0,0,0,10,0,0,1,2019,Centro de Ensino Unificado do Piauí,private_nonprofit,faculty,770,2,22,2211001,1,180504753.73,0,65805435.42,44466253.1,15701434.9,36471576,54763188,5175588,402810,68449701.46,0,1,0,0,0,0.0943396226415094,0,0,0,0.0754716981132076,0.452830188679245,0.471698113207547,0.113207547169811,0.773584905660377,0.113207547169811,0,0,TRUE,FALSE,FALSE,FALSE
15520,1923,8,2,15,0,0,25,0,0,10,2019,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL",federally_owned,federal_institute,15019,5,50,5002704,2,481107.64,214585721.37,991696.09,98472474.42,46458950.24,40525457.78,39353658.37,7682993.34,751969.97,829861.42,0,0.994169096209913,0,0.0116618075801749,0.373177842565598,0.154518950437318,0.443148688046647,0.0466472303206997,0.915451895043732,0.0641399416909621,0.0204081632653061,0,0.300291545189504,0.542274052478134,0.139941690962099,0.0174927113702624,0,TRUE,FALSE,FALSE,FALSE
15521,17,1,0,0,0,0,1,0,0,1,2019,FACULDADE CATÓLICA DE SÃO JOSÉ DOS CAMPOS,private_nonprofit,faculty,15021,3,35,3549904,1,287337.43,459457,41521.73,179524.34,148273.61,247721.57,217465.01,0,0,8573.87,0,1,0,0,0.25,0.5,0,0,0.0625,0,0.25,0.6875,0.375,0.625,0,0,0,TRUE,FALSE,FALSE,FALSE
15522,1555,2,6,7,0,0,15,0,0.04,4,2019,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ",federally_owned,federal_institute,15022,1,16,1600303,2,344993,0,0,45535264,19515112,14333549,15520405,2000922,194496,0,0,0.97979797979798,0,0.181818181818182,0.878787878787879,0.398989898989899,0.828282828282828,0.0101010101010101,0.848484848484848,0.136363636363636,0.0151515151515152,0,0.126262626262626,0.52020202020202,0.318181818181818,0.0353535353535354,0,TRUE,FALSE,FALSE,FALSE
15526,489,2,0,5,0,0,7,0,0.0285714285714286,2,2019,FACULDADE DE GESTAO E NEGOCIOS DE FORTALEZA,private_for_profit,faculty,15026,2,23,2304400,2,1777297.38,0,6288.16,532206.83,461162.26,723106.38,27548.38,0,0,1625666.62,0,1,0,0.024390243902439,0,0,0,0,0,0.0731707317073171,0.707317073170732,0.219512195121951,0.0731707317073171,0.682926829268293,0.24390243902439,0,0,TRUE,FALSE,FALSE,FALSE
15562,57,1,0,0,0,0,1,0,0,1,2019,Faculdade Batista do Cariri,private_nonprofit,faculty,15035,2,23,2304202,1,985784.61,0,5250.5,270112.85,210132.45,25964.39,53806.75,0,0,383078.65,0,1,0,0,0.1,0.7,0,0,0,0.8,0,0.2,0.1,0.8,0.1,0,0,TRUE,FALSE,FALSE,FALSE
15576,1375,0,0,4,0,0,4,0,0,1,2019,Faculdade de Tecnologia de Mogi das Cruzes,state_owned,faculty,33,3,35,3530607,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,0.986666666666667,0,0,0,0.0933333333333333,0.04,0,0.0266666666666667,0.0933333333333333,0.653333333333333,0.226666666666667,0.28,0.506666666666667,0.213333333333333,0,0,TRUE,FALSE,FALSE,FALSE
15581,1889,0,0,8,0,0,8,0,0,2,2019,Faculdade de Tecnologia de São José dos Campos - Jessen Vidal,state_owned,faculty,33,3,35,3549904,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0.0120481927710843,0.072289156626506,0.0240963855421687,0,0.0240963855421687,0.0843373493975904,0.662650602409639,0.228915662650602,0.289156626506024,0.542168674698795,0.132530120481928,0.036144578313253,0,TRUE,FALSE,FALSE,FALSE
15585,728,0,0,3,0,0,3,0,0,1,2019,Faculdade de Tecnologia Santo André,state_owned,faculty,33,3,35,3547809,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.205882352941176,0.588235294117647,0.0588235294117647,0.147058823529412,0,TRUE,FALSE,FALSE,FALSE
15639,1074,0,0,3,0,0,3,0,0,1,2019,Faculdade de Tecnologia de Itaquaquecetuba,state_owned,faculty,33,3,35,3523107,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,0.984126984126984,0,0,0,0.0634920634920635,0,0,0.0158730158730159,0.0476190476190476,0.507936507936508,0.428571428571429,0.317460317460317,0.396825396825397,0.285714285714286,0,0,TRUE,FALSE,FALSE,FALSE
15680,868,0,0,4,0,0,4,0,0,1,2019,Fatec Cruzeiro - Prof. Waldomiro May,state_owned,faculty,33,3,35,3513405,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0.148148148148148,0,0,0,0.166666666666667,0.722222222222222,0.111111111111111,0.314814814814815,0.555555555555556,0.12962962962963,0,0,TRUE,FALSE,FALSE,FALSE
15682,780,0,0,4,0,0,4,0,0,1,2019,Faculdade de Tecnologia de Piracicaba,state_owned,faculty,33,3,35,3538709,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,0.96078431372549,0,0,0,0.0784313725490196,0.0392156862745098,0,0.0392156862745098,0.0784313725490196,0.647058823529412,0.235294117647059,0.588235294117647,0.352941176470588,0.0392156862745098,0.0196078431372549,0,TRUE,FALSE,FALSE,FALSE
15687,818,0,0,5,0,0,5,0,0,1,2019,Faculdade de Tecnologia de Pindamonhangaba,state_owned,faculty,33,3,35,3538006,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0,0,0,0.02,0.08,0.52,0.38,0.38,0.5,0.08,0.04,0,TRUE,FALSE,FALSE,FALSE
15688,1694,0,0,3,0,0,3,0,0,1,2019,FACULDADE DE TECONOLOGIA DA ZONA SUL,state_owned,faculty,33,3,35,3550308,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,0.979591836734694,0,0,0,0.0816326530612245,0,0,0.0408163265306122,0.36734693877551,0,0.591836734693878,0.244897959183673,0.530612244897959,0.204081632653061,0.0204081632653061,0,TRUE,FALSE,FALSE,FALSE
15689,723,0,0,4,0,0,4,0,0,1,2019,Faculdade de Tecnologia de Bauru,state_owned,faculty,33,3,35,3506003,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17654041.08,0,0,0,0.978260869565217,0,0,0.0217391304347826,0.195652173913043,0.260869565217391,0,0,0.108695652173913,0.826086956521739,0.0652173913043478,0.326086956521739,0.543478260869565,0.130434782608696,0,0,TRUE,FALSE,FALSE,FALSE
15693,1391,0,0,5,0,0,5,0,0,1,2019,Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende,state_owned,faculty,33,3,35,3522307,1,0,629874491.31,0,371346187.75,44344294.36,139489504.15,57049463.96,17645041.08,0,0,0,0.972602739726027,0,0,0,0.10958904109589,0,0,0,0.465753424657534,0.383561643835616,0.150684931506849,0.26027397260274,0.410958904109589,0.328767123287671,0,0,TRUE,FALSE,FALSE,FALSE
15695,859,0,0,5,0,0,5,0,0,1,2019,Faculdade de Tecnologia Dom Amaury Castanho,state_owned,faculty,33,3,35,3523909,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0,0,0,0,0.181818181818182,0.560606060606061,0.257575757575758,0.242424242424242,0.606060606060606,0.151515151515152,0,0,TRUE,FALSE,FALSE,FALSE
15696,1033,0,0,5,0,0,5,0,0,1,2019,Faculdade de Tecnologia de Sertãozinho,state_owned,faculty,33,3,35,3551702,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0,0,0,0.0147058823529412,0.0588235294117647,0.485294117647059,0.441176470588235,0.352941176470588,0.5,0.132352941176471,0.0147058823529412,0,TRUE,FALSE,FALSE,FALSE
15697,330,0,0,2,0,0,2,0,0,1,2019,Faculdade de Tecnologia de Araçatuba,state_owned,faculty,33,3,35,3502804,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0,0,0,0.0416666666666667,0.0416666666666667,0.916666666666667,0,0.416666666666667,0.583333333333333,0,0,0,TRUE,FALSE,FALSE,FALSE
15704,258,0,0,2,0,0,2,0,0,1,2019,Faculdade de Tecnologia de Capão Bonito,state_owned,faculty,33,3,35,3510203,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0,0,0,0.208333333333333,0.0833333333333333,0,0.708333333333333,0.625,0.25,0.125,0,0,TRUE,FALSE,FALSE,FALSE
15708,955,0,0,3,0,0,3,0,0,1,2019,Faculdade de Tecnologia Dr. Thomaz Novelino,state_owned,faculty,33,3,35,3516200,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,0.973684210526316,0,0,0.105263157894737,0.263157894736842,0.394736842105263,0,0,0.342105263157895,0.605263157894737,0.0526315789473684,0.315789473684211,0.605263157894737,0.0789473684210526,0,0,TRUE,FALSE,FALSE,FALSE
15709,1652,0,0,4,0,0,4,0,0,1,2019,Faculdade de Tecnologia de Osasco - Prefeito Hirant Sanazar,state_owned,faculty,33,3,35,3534401,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0.0333333333333333,0,0,0,0,0,0.0333333333333333,0.666666666666667,0.3,0.233333333333333,0.466666666666667,0.3,0,0,TRUE,FALSE,FALSE,FALSE
15714,748,0,0,4,0,0,4,0,0,1,2019,Fatec Arthur Azevedo - Mogi Mirim,state_owned,faculty,33,3,35,3530805,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0,0,0,0,0.0566037735849057,0.641509433962264,0.30188679245283,0.245283018867925,0.490566037735849,0.264150943396226,0,0,TRUE,FALSE,FALSE,FALSE
15715,637,0,0,5,0,0,5,0,0,1,2019,FACULDADE DE TECNOLOGIA PROFESSOR ANTÔNIO SEABRA,state_owned,faculty,33,3,35,3527108,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0.176470588235294,0,0,0,0.676470588235294,0.117647058823529,0.205882352941176,0.264705882352941,0.735294117647059,0,0,0,TRUE,FALSE,FALSE,FALSE
15745,1353,0,0,5,0,0,5,0,0,1,2019,Faculdade de Tecnologia de São Caetano do Sul,state_owned,faculty,33,3,35,3548807,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,1,0,0,0,0,0,0,0,0.0972222222222222,0.847222222222222,0.0555555555555556,0.25,0.583333333333333,0.166666666666667,0,0,TRUE,FALSE,FALSE,FALSE
15746,1371,0,0,4,0,0,4,0,0,1,2019,Faculdade de Tecnologia do Ipiranga,state_owned,faculty,33,3,35,3550308,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,0.987341772151899,0,0,0,0.0632911392405063,0,0,0,0,0,1,0.278481012658228,0.59493670886076,0.126582278481013,0,0,TRUE,FALSE,FALSE,FALSE
15752,797,0,0,4,0,0,4,0,0,1,2019,Faculdade de Tecnologia de Guarulhos,state_owned,faculty,33,3,35,3518800,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,0.96078431372549,0,0,0.137254901960784,0.176470588235294,0.0980392156862745,0,0,0.274509803921569,0.294117647058824,0.431372549019608,0.372549019607843,0.529411764705882,0.0980392156862745,0,0,TRUE,FALSE,FALSE,FALSE
15753,464,0,0,2,0,0,2,0,0,2,2019,FACULDADE DE TECNOLOGIA NILO DE STÉFANI - JABOTICABAL,state_owned,faculty,33,3,35,3524303,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0,0,0.970588235294118,0,0,0,0.117647058823529,0,0,0.205882352941176,0.205882352941176,0.117647058823529,0.470588235294118,0.647058823529412,0.294117647058824,0.0588235294117647,0,0,TRUE,FALSE,FALSE,FALSE
